label,text
시정(금액),"세외수입 체납 관리 부적정제천시장은 재산을 보유하고 있는 세외수입 체납자 11명(체납금액: 129,234,690원)에 대해 「지방행정제재·부과금의 징수 등에 관한 법률」제9조 제1항 및 제19조 등에 따라 재산을 압류하는 등 체납처분을 하고, 앞으로 세외수입 체납자의 재산을 조사하여 압류 등 필요한 채권확보절차를 이행하지 않는 일이 없도록 체납처분 업무를 철저히 하도록 시정요구"
시정(금액),"세외수입 체납 관리 부적정계룡시장은 재산을 보유하고 있는 세외수입 체납자 26명(체납금액: 406,040,860원)에 대해 「지방행정제재·부과금의 징수 등에 관한 법률」제9조 제1항 및 제19조 등에 따라 재산을 압류하는 등 체납처분을 하고, 앞으로 세외수입 체납자의 재산을 조사하여 압류 등 필요한 채권확보절차를 이행하지 않는 일이 없도록 체납처분 업무를 철저히 하도록 시정요구"
시정(금액),"지식산업센터 관리 및 지방세 감면 사후관리 부적정천안시장은 「산업집적활성화 및 공장설립에 관한 법률」제38조의2를 위반하여 임대사업을 하고 있는 지식산업센터를 분양받은 입주자에 대하여 과태료를 부과하는 등의 적정한 조치를 하고, 취득세 및 재산세 등을 감면받은 후 지식산업센터를 5년 이내에 매각하거나 취득목적과 달리 사용한 주식회사 ○▶ 등 13개 사업자에 대하여 감면된 취득세 등 계 73,700,200원을 추징하는 한편, 앞으로 지식산업센터를 분양받은 후 임대사업을 하거나 취득세 및 재산세 등을 감면받은 후 매각·증여 등을 실시한 입주자에 대한 관리를 철저히 하도록 시정요구"
시정(금액),"산업단지 개발사업에 따른 하수도원인자부담금 부과 부적정경주시장은 「경주시 하수도 사용 조례」제24조에 따라 ㄷㄱ산업단지 개발사업 시행자인 주식회사 ○○에 하수도원인자부담금 1,105,474,950원을 부과ㆍ징수하고, 앞으로 공공하수처리시설로 오ㆍ폐수가 유입되는 산업단지의 경우 개발사업 시행자에게 부과하여야 할 하수도원인자부담금을 입주업체에 부과하는 일이 없도록 관련 업무를 철저히 하도록 시정요구"
시정(금액),"신탁된 산업단지 토지에 대한 재산세 과세 등 부적정경주시장은 산업단지 개발사업 시행자로부터 조성 중인 산업단지 토지를 수탁하여 소유 중인 ●●신탁 등 5개 신탁법인에 대해 「지방세특례제한법」제178조에 따라 2016년부터 2020년까지 과소하게 부과ㆍ징수한 토지분 재산세 1,842,411,080원을 추가로 부과ㆍ징수하고, 앞으로 「지방세특례제한법」과 달리 재산세를 과소하게 부과ㆍ징수하는 일이 없도록 관련 업무를 철저히 하도록 시정요구"
시정(금액),고객 요청 없이 콤프 집행 사전 등록 및 유효기간 경과 집행고객 요청과 무관하게 미래에 콤프를 집행한 것처럼 편법으로 등록하여 콤프 소멸을 회피
시정(금액),사업비 이월 부당 승인 등 집행관리 부적정환경부는 무안군이 사교천 생태하천복원사업을 위해 '17년 교부받은 보조금 중 3.6억여 원을 2회계연도를 초과하여 이월하는데도 미조치하고 아산시가 매곡천 생태하천복원사업을 위해 '17년 교부받은 보조금 중 7.8억여 원을 집행하지 않고 2회계연도를 초과하는 것으로 이월명세서를 제출하였는데도 이를 그대로 승인
시정(금액),"민관협력사업 보조금 정산 업무 처리 부적정?외교부 민관협력사업보조금 운영에 관한 규칙? 제22조에 따라 한국국제협력단으로부터 2016년 및 2017년 민관협력사업 보조금 집행잔액 계 1,274,260,110원을 반납받는 한편 보조사업자인 한국국제협력단에서 보조사업이 완료된 후에도 장기간 ?외교부 민관협력사업보조금 운영에 관한 규칙? 제22조에 따른 보조사업실적보고서를 제출하지 않는데도 이를 내버려두는 일이 없도록 국고보조금 정산 업무를 철저히 하도록 시정 요구"
시정(금액),"보증료 환불 및 지연손해금 지급 업무 처리 부적정주택도시보증공사 사장에게 미지급 환불보증료 2,677,305,190원을 주택도시보증공사 보증규정시행세칙 제45조에 따라 환불대상자에게 즉시 지급하도록 시정 요구"
시정(금액),"담보제도 운영 부적정주택도시보증공사 사장에게 보증기간이 종료되고 5년이 지난 하자보수보증과 관련된 담보금 3,109,006,080원을 주택도시보증공사 ?보증규정시행세칙? 제98조 제2항 제3호에 따라 반환조치하고, 앞으로 보증기간이 종료되고 5년이 지난 하자보수보증과 관련된 담보금이 있는 경우 이를 즉시 반환하는 등 관련 업무를 철저히 하도록 시정 요구"
시정(금액),"도로점용료 등 부과업무 부적정창원시장으로 하여금 도로법 제66조 등에 따라 도로점용료를 부과·징수하지 않은 [별표 1] “도로점용료 미부과 현황” 관련 도로점용자 43명(법인 포함)과 도로점용 권리·의무를 승계하고도 신고하지 않은 “권리·의무승계 미신고에 대한 과태료 미부과 현황” 관련 173명(법인 포함)에 대하여 각각 도로점용료 계 16,220,980원과 과태료 86,500,000원을 부과·징수하고, 도로점용료 부과 및 도로점용 권리·의무승계 미신고자에 대한 과태료 부과 등을 누락하는 일이 없도록 관련 업무를 철저히 하도록 함.(시정)"
변상,국유재산 사용허가 업무 부당 처리우정사업본부 직원 6명이 국유재산 사용허가를 하면서 이행보증조치를 하지 않은 채 사용료를 납부받지 못한 데 대해 판정
변상,국유재산 사용허가 업무 부당 처리우정사업본부 직원 7명이 국유재산 사용허가를 하면서 이행보증조치를 하지 않은 채 사용료를 납부받지 못한 데 대해 판정
변상,국유재산 사용허가 업무 부당 처리우정사업본부 직원 6명이 국유재산 사용허가를 하면서 이행보증조치를 하지 않은 채 사용료를 납부받지 못한 데 대해 판정
변상,국유재산 사용허가 업무 부당 처리우정사업본부 직원 8명이 국유재산 사용허가를 하면서 이행보증조치를 하지 않은 채 사용료를 납부받지 못한 데 대해 판정
변상,국유재산 대부 업무 부당 처리우정사업본부 직원 7명이 국유재산 대부를 하면서 이행보증조치를 하지 않은 채 대부료를 납부받지 못한 데 대해 판정
변상,"영치금 횡령☆교도소 영치금 담당자인 A가 2018. 5. 18.부터 2019. 6. 30.까지 민원실에서 접수하거나 영치금 관리계좌에서 인출하여 현금으로 보관중이던 영치금 계 330,868,527원을 횡령한 후 전액 반환하고 있지 않고 있어 이에 대하여 A를 포함한 4명의 관련자에게 변상책임의 유무를 검토한 결과 A에게는 264,694,820원을, A의 횡령사실을 알고도 과장에게 보고하지 않고 결재를 한 C에게는 66,173,700원을 변상할 책임이 있다고 판단하였고 이외 A와 C의 과장이었던 B와 D에게는 변상할 책임이 없음."
변상,"계약이행보증보험금(계약보증금) 청구권 부당 소멸 처리고양시는 재단법인 ◆◆의 ●● 구내식당 임대차 계약 체결업무 담당자 A, B, C 등 3명이 구내식당 운영자에게 귀책이 있는 사유로 식당 운영을 포기하였는데도 계약보증금을 ◆◆에 귀속시키지 않고 이행완료(보증채무소멸)확인서를 발급하여 준 결과 계약보증금을 회수하지 못하고 재단법인 ◆◆의 재산에 손해를 끼친 것에 대해 2019. 5. 10. 변상을 명령하였다. 이에 위 사람들이 이의를 제기하여 ?회계관계직원 등의 책임에 관한 법률? 제6조 제3항에 따라 각각 2019. 7. 9.(A?C), 같은 해 7. 30.(B)에 감사원의 변상판정을 청구하였다."
시정(금액),국고보조금 집행잔액 미반환대구광역시는 '14년부터 '18년까지 사이에 종료된 국고보조금 지원사업의 집행잔액을 국고에 미반납
시정(금액),ㄷ지구조성사업에 대한 하수도원인자부담금 부과·징수 부적정대구광역시 달서구는 하수도 사용 조례에 따라 하수도원인자부담금은 준공연도의 하수발생량에 준공연도의 단위단가를 곱하여 산정하도록 되어 있는데도 준공시점의 단위단가를 적용하지 아니하고 단위단가를 적용하여 하수도원인자부담금을 적게 부과
시정(금액),하수도원인자부담금 부과·징수 부적정대구광역시 동구는 수도법 등에 따라 개발사업 등으로 필요하게 된 공공하수도 공사 비용의 원인제공자에게 하수도원인자부담금을 부과하면서 하수도 사용 조례에 따르면 하수도원인자부담금 산정 시 개발행위지역 안의 기존 건축물에서 발생한 하수량은 개발행위로 인한 하수발생량에서 공제하도록 되어 있는데도 재건축아파트 등에 대하여 하수도원인자부담금을 부과하면서 기존 건축물에서 발생한 하수량를 공제하지 않고 하수도원인자부담금을 과다하게 부과
시정(금액),하수도원인자부담금 부과·징수 부적정대구광역시 북구는 수도법 등에 따라 개발사업 등으로 필요하게 된 공공하수도 공사 비용의 원인제공자에게 하수도원인자부담금을 부과하면서 하수도 사용 조례에 따르면 하수도원인자부담금 산정 시 개발행위지역 안의 기존 건축물에서 발생한 하수량은 개발행위로 인한 하수발생량에서 공제하도록 되어 있는데도 재건축아파트 등에 대하여 하수도원인자부담금을 부과하면서 기존 건축물에서 발생한 하수량를 공제하지 않고 하수도원인자부담금을 과다하게 부과
시정(금액),ㄴ 주거환경개선사업에 대한 하수도원인자부담금 부과·징수 부적정대구광역시 북구는 하수도 사용 조례에 따라 공공하수도의 신·증설 등을 수반하는 개발사업시행자에게 하수도원인자부담금을 부과·징수하면서 주거환경개선사업을 준공 처리하고서도 사업시행자인 한국토지주택공사에 하수도원인자부담금 미부과
시정(금액),하수도원인자부담금 부과·징수 부적정대구광역시 달성군은 수도법 등에 따라 개발사업 등으로 필요하게 된 공공하수도 공사 비용의 원인제공자에게 하수도원인자부담금을 부과하면서 하수도 사용 조례에 따르면 하수도원인자부담금 산정 시 개발행위지역 안의 기존 건축물에서 발생한 하수량은 개발행위로 인한 하수발생량에서 공제하도록 되어 있는데도 재건축아파트 등에 대하여 하수도원인자부담금을 부과하면서 기존 건축물에서 발생한 하수량를 공제하지 않고 하수도원인자부담금을 과다하게 부과
변상,"창업지원자금 지원에 따른 채권확보 조치 미이행한국법무보호복지공단은 출소자의 사회복귀와 자립갱생을 지원할 목적으로 숙식제공과 주거지원, 창원지원 등의 갱생보호사업을 하고 있으며 이 중 보호공단 대전충남지부는 보호대상자 B에게 창업지원자금 47,500천 원을 지원하였음. 그러나 B는 창업지원금을 주기 위한 자격요건에 미달하는데도 업무담당자 C가 B의 자격요건이 충분하다고 안건을 상정하여 위 금액이 부당하게 지원되었음. 또한 C는 위 창업지원자금을 보호대상자가 아닌 그 아들 E에게 지급함.E는 해당 금액은 토지 및 건물 매입에 사용하였고 후에 해당 건물 및 토지가 경매로 넘어가 한국보호복지공단은 창업지원금 47,500천 원을 받지 못함. 이에 C에 대하여 변상판정함."
시정(금액),"민·군기술협력사업 기술료 국고 미반납국방과학연구소장은 2013년 말까지 징수하여 별도 관리하고 있는 기술료 5,950,832,770원을 ?국고금 관리법? 제7조에 따라 국고에 세입 조치하도록 시정"
시정(금액),"시간외근무수당 부당수령 및 지문인식대체용 카드 발급·관리 부적정김천시는 지문인식이 가능한 직원에게 지문인식대체용 카드를 발급하여 사용하게 하고, 카드를 발급받은 직원들이 이를 대리 등록하는 방법으로 출퇴근 시간을 허위로 등록하여 실제 시간외근무를 하지 않고 부당하게 시간외근무수당을 수령하였음"
시정(금액),ㅌ지구 내 전력 배전설비에 대한 도로점용료 미부과김천시는 도로법 등에 따라 김천혁신지구 내 도로 등 공공시설에 매설한 전력 배전설비에 대한 도로점용료를 부과하지 않았음
시정(금액),"도로점용료 등 부과업무 부적정부산광역시 해운대구청장으로 하여금 ① ?도로법? 제66조 등에 따라 도로점용자 및 불법 도로점용자에 대하여 점용료 및 변상금 미부과액 계 49,538,140원과 권리?의무승계 미신고 도로점용자에 대하여 과태료 계 41,500,000원을 부과·징수하고, ② 앞으로 도로점용료 및 변상금 부과와 권리·의무 승계 미신고 및 지연신고에 대한 과태료 부과 등이 누락되는 일이 없도록 관련 업무를 철저히 하도록 함"
변상,"공영주차장 조성을 위한 부지 매입업무 처리 태만공영주차장 부지에 설정된 근저당권 확인업무 등을 소홀히 하여 인천광역시 미추홀구에 위 부지 매매대금 216,881,370원의 손해를 끼친 데 대하여, 담당자 등은 총 25,064,400원을 인천광역시 미추홀구에 변상할 책임이 있음"
시정(금액),"취득세 등 감면 후 사후관리 부적정이전공공기관 이주 임직원이 지방세특례제한법 제81조 제3항 등에 따라 취득세를 감면받은 후 정당한 사유 없이 취득일로부터 2년 이내에 주택을 매각하는 등으로 추징 사유가 발생하였는데도 세종특별자치시는 취득세를 추징하지 않고 있음. 이와 관련 미추징 취득세 등 32백만여 원의 지방세를 추징하고, 앞으로 취득세 등 감면 후 사후관리 업무를 철저히 하도록 시정요구"
시정(금액),"정근수당 집행 및 경영실적보고서의 총인건비 인상률 산출업무 부당 처리고용노동부장관은 학교법인 한국폴리텍이 2018년도에 교수 및 일반직 직원에게 정근수당 용도로 목적 외로 사용한 고용보험기금 97,514,853원을 고용보험법 제80조 제3항 등에 따라 반납받고, 2015년부터 2017년까지 학교법인 한국폴리텍의 총인건비 인상률이 정부 기준을 준수한 것처럼 경영실적보고서를 사실과 다르게 작성 및 보고한 것과 관련하여 고용노동부 소관 기타공공기관 경영평가에 관한 규정 제9조 등에 따라 경영평가위원회의 심의·의결을 거쳐 해당 지표를 ‘0점’으로 처리하며, 기관장에게 지급된 성과급 일부를 회수하는 등의 적정한 조치를 하고, 앞으로는 사실과 다르게 작성된 경영실적보고서를 발견하지 못하는 일이 없도록 경영실적 점검업무를 철저히 하시기 바랍니다."
시정(금액),"문화예술사업 보조금 정산 업무 처리 등 부적정해당 공연을 수행하면서 다른 용도로 사용한 국고보조금 15,691,000원에 대해 ?보조금 관리에 관한 법률? 제30조 제1항 및 제31조 제1항에 따라 교부결정 취소 및 반환명령 요구"
시정(금액),"문화예술사업 보조금 정산 업무 처리 등 부적정해당 공연을 수행하면서 다른 용도로 사용한 지방보조금 31,286,000원에 대해 ?지방재정법? 제32조의8 제1항 및 제2항에 따라 교부결정 취소 및 반환명령 요구"
시정(금액),"말산업 육성 지원사업 등 추진 부적정거짓 신청이나 부정한 방법으로 교부받은 보조금 44,606,050원(승마시설 개?보수사업: 33,086,050원, 학생승마체험 지원사업: 11,520,000원)에 대하여 ?보조금 관리에 관한 법률? 제30조 제2항 및 제31조 제1항, ?지방재정법? 제32조의8에 따라 교부결정 취소 및 반환명령하도록 시정"
시정(금액),"말산업 육성 지원사업 등 추진 부적정거짓 신청이나 부정한 방법으로 교부받은 학생승마체험 지원사업 보조금 총 56,430,000원에 대하여 ?보조금 관리에 관한 법률? 제30조 제2항 및 제31조 제1항, ?지방재정법? 제32조의8에 따라 교부결정 취소 및 반환명령하도록 시정조치"
시정(금액),"환수 보조금 미반납?지방자치단체 예산편성 운영기준?(행정안전부 훈령) 제5조 및 제6조에 따라 보조사업자로부터 환수한 국고보조금 28,000,000원과 도비보조금 114,481,000원을 소관 중앙행정기관 및 경상북도에 반납하고 앞으로 환수한 국고보조금 등을 소관 중앙행정기관 및 경상북도에 반납하지 않는 일이 없도록 주의 및 시정조치"
시정(금액),"보조금 사기 및 편취에 대한 환수 등 미조치?보조금 관리에 관한 법률? 제30조 제1항, 제31조 제1항, 제38조, 같은 법 시행령 제17조에 따라 교부결정 취소 및 반환명령을 하도록 시정조치"
시정(금액),"보조사업자 선정 및 보조금 집행 부적정국세 및 지방세, 4대 보험료를 체납한 업체가 보조사업자로 선정되지 않도록 업무를 철저히 하는 한편, 보조금을 교부 목적 외로 사용한 보조사업자에 대해서는 ?보조금 관리에 관한 법률? 제30조 제1항 및 제31조 제1항 등에 따라 해당 보조금 50,279,130원에 대하여 교부결정 취소 및 반환 명령하도록 시정"
변상,"직원숙소 임대차계약 업무 부당 처리한국철도시설공단은 직원 숙소를 임차하면서 재산평가액, 선순위 근저당권 설정 및 최근 거래 사례 등을 제대로 검토하지 않고 채권보전을 위한 충분한 조치 없이 임대차계약을 체결하였다가 위 숙소가 경매되어 임차보증금 손해가 발생"
변상,"쌀 가공공장 건립사업 계약 대행업무 부당 처리계약대행 시 계약이행에 소요되는 경비를 계약이행 전에 대행의뢰자에게 청구하고 이를 사후정산해야 함에도, 대행의뢰자에 비용을 청구하지 아니하여 지방재정의 손실을 초래한 업무관련자에 대하여 변상판정"
시정(금액),"지역특화농공단지 조성 지원 국고보조금 편성 등 부적정농식품부와 충청남북도는 청양군과 괴산군에 국고보조금 38억 3천만 원과 70억 원을 교부하고 이를 정산하는 등 사후관리 농식품부와 충청남도는 청양군이 o농공단지 조성관련 2016년~2018년에 지방재정투자심사를 이행하지 않았는데도 위 보조금을 교부하였고, 청양군은 2회계연도를 초과하고서도 미집행한 국고보조금 15억 3천만원을 미반환 괴산군은 위 ㅁ농공단지 조성 면적이 보조금 교부 당시보다 8,682제곱미터 축소되었는데도 충청북도에 정산서를 제출하지 않았고, 그 결과 면적축소분에 해당하는 보조금 1억 8천만 원 미정산"
시정(금액),"지역특화농공단지 조성 지원 국고보조금 편성 등 부적정농식품부와 충청남북도는 청양군과 괴산군에 국고보조금 38억 3천만 원과 70억 원을 교부하고 이를 정산하는 등 사후관리 농식품부와 충청남도는 청양군이 o농공단지 조성관련 2016년~2018년에 지방재정투자심사를 이행하지 않았는데도 위 보조금을 교부하였고, 청양군은 2회계연도를 초과하고서도 미집행한 국고보조금 15억 3천만원을 미반환 괴산군은 위 ㅁ농공단지 조성 면적이 보조금 교부 당시보다 8,682제곱미터 축소되었는데도 충청북도에 정산서를 제출하지 않았고, 그 결과 면적축소분에 해당하는 보조금 1억 8천만 원 미정산"
시정(금액),"시설부담금 정산업무 부적정한국전력공사는 전기공급설비공사 준공이 완료되면 30일 이내에 시설부담금을 정산하여야 하고 정산결과 실제 공사비에 충당하고 남는 시설부담금이 있으면 약정한 이자와 함께 그 금액은 소비자에게 지체 없이 반환하여야 하는데도 2019. 5. 30. 현재 175건을 전기공급설비공사 준공 이후 최소 52일에서 최대 643일 동안 정산하지 않았고, 501건은 정산을 완료하고도 최소 52일에서 최대 1,140일이 경과하도록 환불해야 할 차액 합계 1,009,685,010원을 약정이자와 함께 돌려주지 않고 있어 한전 소비자들이 시설부담금 정산으로 발생하는 환급금을 제때 지급받지 못함"
시정(금액),광역교통시설부담금 환급업무 처리 부적정- 대도시권 광역교통관리에 관한 특별법에 따라 4년 이상 임대 목적 주택건설사업은 부담금 면제 - 광주광역시는 '17년 1월 북구로부터 주택건설사업계획 승인 사실을 통지받고 (주)○○건설로부터 부담금 1억 3백만여 원 징수하였고 북구가 '17년 4월 분양목적의 당초 주택건설사업계획을 민간임대(8년)목적으로 변경 승인하였는데도 징수한 부담금 미환급
시정(금액),"업무무관 가지급금에 대한 경정청구 업무처리 부적정양산세무서장에게 [법인세법] 제66조 제4항에 따라 주식회사 ▶▶에 부당환급한 법인세 계 8억여 원을 징수결정하고, 앞으로 업무무관 가지급금과 관련하여 부당하게 손금으로 인정·환급하는 일이 없도록 관련 업무를 철저히 하도록 시정 요구"
시정(금액),"국외 파견 법관 및 법원공무원 수당 지급 부적정법원행정처장에게 해외연수를 위해 국외 파견 중인 법관 및 법원공무원에게 잘못 지급한 재판수당 및 재판업무수당 22,451,730원을 회수하고 앞으로 각급 법원이 해외연수를 위해 국외 파견 중인 법관 및 법원공무원에게 재판수당 및 재판업무수당을 지급하는 일이 없도록 시정요구"
시정(금액),"신주인수권 양도소득에 대한 세율 적용 등 부적정소득세법 제104조에 따르면 상장법인의 대주주가 신주인수권을 단기양도(1년 미만 보유) 시 30퍼센트의 세율 적용하여야 하는데도 이에 최근 5년 간 유상증자를 실시한 상장법인의 대주주 중 신주인수권을 단기양도한 17명을 점검한 결과, 대주주가 신주인수권을 단기양도하고도 20퍼센트의 세율로 신고하거나 무신고"
시정(금액),"시내버스 보조금 정산업무 처리 부적정경주시장으로 하여금 주식회사 ◇◇로부터 환수한 2016년 및 2017년 보조금 계 415,270,000원을 ?지방재정법?에 따라 다시 확정한 뒤 위 업체에 환급하고, 적자 보전용도로 추가 교부한 보조금 계 708,174,000원을 위 업체로부터 환수하며, 앞으로 보조금 관련 규정에 위배되게 보조금을 잘못 환수하거나 추가 교부하는 일이 없도록 관련 업무 철저 요구"
시정(금액),"온렌딩 대출에 대한 교육세 부가ㆍ수취 부적정중소기업은행장은 한국산업은행 온렌딩대출에 대해 <여신업무 취급세칙> 제48조에 따라 금리 부대비용 항목인 교육세율을 여신금리에 1천분의 5(0.5)로 곱하지 않아 과다 수취한 이자 3,194,785,241원(지연이자 360,546,938원 포함)을 대출차주(6,049개)에게 환급하고, 만기가 지나지 않은 계좌(4,588개)에 대해서는 금리 부대비용 항목인 교육세율이 높게 산정된 만큼 여신금리를 인하하도록 시정 요구"
시정(금액),"안전설비투자펀드대출 부적정<여신업무 취급세칙> 제464조 제1항에 따라 대출차주가 세차장ㆍ일반음식점 용도의 건물 신축에 사용한 안전설비투자펀드 대출금액 4,100,000,000원을 회수하고, 앞으로 건축허가 내용에 따른 계획시설의 용도가 <기업여신상품 취급세칙> 등에 따른 대출상품의 자금 용도에 해당하지 않는데도 해당 시설 건축 목적의 대출을 하는 일이 없도록 관련 업무를 철저히 하며, 관련자에게는 주의를 촉구하도록 시정 요구"
시정(금액),"금융중개지원대출 운용 부적정중소기업은행장은 지방중소기업지원 프로그램의 감면금리 미적용 대출과 관련하여 <여신업무 취급세칙> 제55조의3에 따라 사후정산요율로 감면금리를 적용하지 않아 과다 수취한 이자 54,721,707원(지연이자 2,211,951원 포함)을 38개 대출차주(대출계좌 40개)에게 환급하고, 지원 종료일이 지나지 않은 40개 대출계좌에 대해서는 사후정산요율로 감면금리를 적용하여 여신금리를 인하하도록 시정 요구"
시정(금액),"공사 수의계약 공사감독 및 준공검사 부적정감액하여야 할 미시공 공사비 21,351,000원과 설계변경 사유가 아닌데도 설계변경되어 증액된 계약금액 10,040,000원, 계 31,391,000원을 ?민사집행법? 제56조 제4호에 규정된 공정증서의 요건을 갖춘 공증각서에 따라 주식회사 □□로부터 환수"
시정(금액),휴항헬기 보험환급금 수납업무 처리 부적정항공보험계약 중 휴항환급특약에 따라 과소 수납한 5개 연도분 항공보험 휴항헬기 보험환급금 관리를 철저히 하도록 업무를 철저히 하도록 촉구
시정(금액),"미환류소득에 대한 법인세 부족 징수자기자본 500억 원 초과 법인 등은 과세대상 소득에서 투자, 임금, 배당 등을 제외한 미환류소득에 대해 10의 세액을 법인세에 추가하여야 하는데, 10개 법인에 대해 217억 원의 소득을 경정하고도 소득경정에 따른 미환류소득 변동액 94억 원에 대한 법인세 11억여 원 부족 징수"
시정(금액),배우자상속공제 한도액 산정 등 상속세 조사 부적정상속세조사를 하면서 배우자상속공제 한도금액을 잘못 산정하여 배우자상속공제를 과다하게 공제하거나 과소하게 공제함으로써 피상속인 2명으로부터 상속세 계 175백만 원을 부족징수하였고 피상속인 1명으로부터는 상속세 96백만 원을 과다 징수
시정(금액),ㄴ사 설법전 및 후원 건립 사업 보조금 정산 부적정과다 지급된 지방보조금을 ㄴ사로부터 환수하고 지방보조금 정산업무를 철저히 할 것을 촉구하며 관련자에 대한 주의 요구
시정(금액),"가축분뇨 공동자원화사업 보조금 미환수보조금을 편취하여 대법원에 유죄가 확정된 보조사업자에 대하여 보조금법 등에 따라 보조금 지급 목적과 다르게 사용된 보조금 3억 3,583만원을 보조사업자로부터 환수하고 관련 업무를 태만히 한 관련자 1인에 대하여 주의 촉구"
시정(금액),"공무원 재임용자 명예퇴직수당 미환수명예퇴직한 공무원을 특임공관장인 주베트남 대사로 재임용하면서 명예퇴직수당(46,649,240원) 미환수"
시정(금액),"국유재산 매각 시 변상금과 부당이득금 미징수한국자산관리공사 사장은 국유재산 무단 점유자에게 해당 재산을 매각하면서 변상금을 징수하지 않거나, 국유재산을 배타적으로 점유·사용한 공동소유자에게 매각하면서 관련 규정에 따른 부당이득금을 미징수한 사항에 대해 변상금과 부당이득금을 부과·징수하고, 앞으로 국유재산 매각 시 변상금과 부당이득금 부과·징수를 누락하는 일이 없도록 관련 업무를 철저히 하도록 시정"
시정(금액),"고흥군 동강지역특화농공단지 조성사업 등 보조사업 추진 부적정2013년부터 농식품부의 보조사업인 동강농공단지 조성사업을 추진하면서 허위자료 제출을 통해 지원 대상으로 선정된 후, 사업이 정상추진되는 것처럼 허위보고하는 방법으로 보조금을 부당 수급한 부분을 환수하도록 시정요구"
시정(금액),"고흥군 동강지역특화농공단지 조성사업 등 보조사업 추진 부적정동강농공단지 조성사업 및 사업구역 내 물류센터 건립사업을 민간(간접보조)사업자가 수행하면서, 사업 수행자격과 자부담 능력이 없음에도 보조금을 부당지급한 부분을 환수하고 사업시행자 지정을 취소하도록 시정"
시정(금액),"금융회사 출연금 수납 및 검증 부적정기술보증기금 이사장에게 ?기술보증기금법 시행규칙? 제5조 제2항에 따라 주식회사 ▶▶은행으로부터 출연금 1,637,371,424원을 수납하고, 앞으로 금융회사의 출연금 수납 및 검증 업무를 철저히 하도록 시정요구"
